study,dataset,method,seed,case,kind,wait,mse,nmse,difference_error,difference_target_energy,difference_output_energy,repeat_mse,wrong_mse,wrong_ratio,repeat_vs_difference,source_file,source_pointer
b1,b03,graph32_behavior,941,reset_iso,reset,256,0.07212795864800299,0.24811591624120338,0.930598263428433,0.07949845712158876,0.006546608714630933,0.045147250657913134,0.07815992858211163,1.0836287349201952,0.5679009667931386,results/source_records/b1/run/datasets/b03/summary.json,/records/112
b1,b03,graph32_behavior,941,reset_ring4,reset,0,0.12372596079243482,0.4256099950735001,0.9203701902215562,0.08142439505952632,0.0032465578890352696,0.014488637398949128,0.1285911442981147,1.039322252779607,0.17793976103054898,results/source_records/b1/run/datasets/b03/summary.json,/records/113
b1,b03,graph32_behavior,941,reset_ring4,reset,256,0.13364430367364724,0.4597285085833036,0.9216120853745338,0.08142439505952632,0.0032827106362710774,0.014344394924930837,0.13847700325040815,1.036160909548095,0.17616827136933824,results/source_records/b1/run/datasets/b03/summary.json,/records/114
b1,b03,graph32_behavior,941,reset_null,reset,0,0.1017954016847451,0.35017016745768065,,0.0,0.0,0.06460111004590112,0.1017954016847451,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/115
b1,b03,graph32_behavior,941,reset_null,reset,256,0.10276795075720141,0.35351567880619444,,0.0,0.0,0.06539569513234807,0.10276795075720141,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/116
b1,b03,graph32_behavior,947,ring4,general,0,0.020870342965793053,0.02835677756747031,,,,0.0031842536216490913,0.02693282473661926,1.2904830927197866,,results/source_records/b1/run/datasets/b03/summary.json,/records/117
b1,b03,graph32_behavior,947,ring8,general,0,0.029361868939848327,0.039894312606992464,,,,0.00283292710913668,0.032057006416143764,1.0917903925603913,,results/source_records/b1/run/datasets/b03/summary.json,/records/118
b1,b03,graph32_behavior,947,long8,general,0,0.21549652490892576,0.29279763314962987,,,,0.014284743694323877,0.23507589456731312,1.0908570087924252,,results/source_records/b1/run/datasets/b03/summary.json,/records/119
b1,b03,graph32_behavior,947,reset_iso,reset,0,0.063999133761989,0.2201532389054918,0.6228002242261345,0.07949845712158876,0.009384535586657671,0.024078075610847852,0.08368480180070748,1.307592726362968,0.3028747535819681,results/source_records/b1/run/datasets/b03/summary.json,/records/120
b1,b03,graph32_behavior,947,reset_iso,reset,256,0.06379448495792338,0.21944925911069119,0.6148672284962534,0.07949845712158876,0.009895847273120992,0.025182434583352665,0.08405113927298985,1.3175298668596047,0.31676633100988916,results/source_records/b1/run/datasets/b03/summary.json,/records/121
b1,b03,graph32_behavior,947,reset_ring4,reset,0,0.08964239570832792,0.3083645449300971,0.742120026255876,0.08142439505952632,0.004923395590148919,0.009504932615534208,0.1026029539274156,1.1445806765501652,0.11673322974749162,results/source_records/b1/run/datasets/b03/summary.json,/records/122
b1,b03,graph32_behavior,947,reset_ring4,reset,256,0.08913167397743522,0.30660769235059815,0.725268016421689,0.08142439505952632,0.005940862136449132,0.01126685322271657,0.1032870478405456,1.1588141816644661,0.13837196106252672,results/source_records/b1/run/datasets/b03/summary.json,/records/123
b1,b03,graph32_behavior,947,reset_null,reset,0,0.0767772579956653,0.2641092313044296,,0.0,0.0,0.03997691155074048,0.0767772579956653,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/124
b1,b03,graph32_behavior,947,reset_null,reset,256,0.0780488626138202,0.2684834760611649,,0.0,0.0,0.04234390128713634,0.0780488626138202,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/125
b1,b03,graph32_behavior,953,ring4,general,0,0.02394958681964184,0.032540581982314146,,,,0.005344009439791992,0.024337383797880936,1.0161922199810585,,results/source_records/b1/run/datasets/b03/summary.json,/records/126
b1,b03,graph32_behavior,953,ring8,general,0,0.027666947996929554,0.03759140382146986,,,,0.004188699919720197,0.030218812434371203,1.0922351261051582,,results/source_records/b1/run/datasets/b03/summary.json,/records/127
b1,b03,graph32_behavior,953,long8,general,0,0.3762727645440951,0.5112461786738342,,,,0.02848756247146908,0.37890081494560707,1.006984428981184,,results/source_records/b1/run/datasets/b03/summary.json,/records/128
b1,b03,graph32_behavior,953,reset_iso,reset,0,0.0862651308287037,0.29674695328180767,0.9704023683135844,0.07949845712158876,0.005006052131377725,0.05310292141016354,0.0899446399569031,1.042653492701539,0.6679742391597032,results/source_records/b1/run/datasets/b03/summary.json,/records/129
b1,b03,graph32_behavior,953,reset_iso,reset,256,0.08595016769557828,0.29566349871269965,0.9769873445196384,0.07949845712158876,0.00499320226022778,0.05342187040196995,0.08936150415813647,1.0396897010677233,0.6719862540258357,results/source_records/b1/run/datasets/b03/summary.json,/records/130
b1,b03,graph32_behavior,953,reset_ring4,reset,0,0.15646144310053117,0.5382181201156735,0.9414814453498868,0.08142439505952632,0.00439929538671972,0.019740758293552884,0.16104350976513318,1.0292855963347973,0.24244279959490217,results/source_records/b1/run/datasets/b03/summary.json,/records/131
b1,b03,graph32_behavior,953,reset_ring4,reset,256,0.155850347654025,0.5361159878848052,0.9432387669881931,0.08142439505952632,0.004087862128480838,0.019461426528153487,0.16020515325403337,1.0279422257669626,0.2390122335440867,results/source_records/b1/run/datasets/b03/summary.json,/records/132
b1,b03,graph32_behavior,953,reset_null,reset,0,0.11263254255588735,0.38744929176786097,,0.0,0.0,0.09373184570397199,0.11263254255588735,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/133
b1,b03,graph32_behavior,953,reset_null,reset,256,0.11099216639661924,0.38180649469768074,,0.0,0.0,0.09115761151898456,0.11099216639661924,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/134
b1,b03,node32_behavior,941,ring4,general,0,0.02449916537690198,0.03328730075591648,,,,0.0002209076618546117,0.0247562756198275,1.010494653143079,,results/source_records/b1/run/datasets/b03/summary.json,/records/135
b1,b03,node32_behavior,941,ring8,general,0,0.029190147219862933,0.03966099231009507,,,,0.00022091726859774759,0.029065258386262376,0.9957215414961809,,results/source_records/b1/run/datasets/b03/summary.json,/records/136
b1,b03,node32_behavior,941,long8,general,0,0.2625294940646367,0.35670187501437334,,,,0.0006077709162729332,0.26163015630655434,0.9965743362996733,,results/source_records/b1/run/datasets/b03/summary.json,/records/137
b1,b03,node32_behavior,941,reset_iso,reset,0,0.08810548154793374,0.30307765102323836,1.001226498371803,0.07949845712158876,5.966903240386419e-05,0.00046774282490109567,0.08808656370048966,0.9997852818336418,0.00588367173196465,results/source_records/b1/run/datasets/b03/summary.json,/records/138
b1,b03,node32_behavior,941,reset_iso,reset,256,0.09082802677411354,0.3124430457462238,1.0071906875478747,0.07949845712158876,0.00039320796552060923,0.0031403888724943975,0.09073880647417848,0.9990177007791113,0.039502513459995024,results/source_records/b1/run/datasets/b03/summary.json,/records/139
b1,b03,node32_behavior,941,reset_ring4,reset,0,0.09727417230083714,0.33461740550306185,1.001795515431376,0.08142439505952632,6.097313607109445e-05,0.0005435008101343082,0.09723155949022227,0.9995619308845612,0.006674913700457647,results/source_records/b1/run/datasets/b03/summary.json,/records/140
b1,b03,node32_behavior,941,reset_ring4,reset,256,0.10194429107009495,0.3506823381465109,1.0080006395500698,0.08142439505952632,0.0003606033013731677,0.0032105965561474367,0.10179886910298347,0.9985735153426935,0.039430401095400094,results/source_records/b1/run/datasets/b03/summary.json,/records/141
b1,b03,node32_behavior,941,reset_null,reset,0,0.1078118634909001,0.3708664406025977,,0.0,0.0,0.0007811065158158589,0.1078118634909001,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/142
b1,b03,node32_behavior,941,reset_null,reset,256,0.10915844403708179,0.3754985981219718,,0.0,0.0,0.004323170457157674,0.10915844403708179,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/143
b1,b03,node32_behavior,947,ring4,general,0,0.021924721348532822,0.029789373731333328,,,,7.607989849330187e-05,0.022078139282386833,1.0069974861443007,,results/source_records/b1/run/datasets/b03/summary.json,/records/144
b1,b03,node32_behavior,947,ring8,general,0,0.024376930951670133,0.03312121942160069,,,,9.791054830409573e-05,0.024230719902403747,0.9940020731257653,,results/source_records/b1/run/datasets/b03/summary.json,/records/145
b1,b03,node32_behavior,947,long8,general,0,0.2553207798362393,0.3469073112040342,,,,0.00030764916299566065,0.25533663546781454,1.0000621008269888,,results/source_records/b1/run/datasets/b03/summary.json,/records/146
b1,b03,node32_behavior,947,reset_iso,reset,0,0.0828386092770758,0.2849599215920383,1.0059895466504647,0.07949845712158876,3.569494214029012e-05,0.00022645304914588088,0.08261837689013536,0.9973414282438783,0.0028485213090303466,results/source_records/b1/run/datasets/b03/summary.json,/records/147
b1,b03,node32_behavior,947,reset_iso,reset,256,0.09764156999550903,0.3358812318659191,0.996731875293964,0.07949845712158876,7.524064230391229e-05,0.0007257467997745632,0.09780909575486764,1.0017157216886856,0.009129067733535648,results/source_records/b1/run/datasets/b03/summary.json,/records/148
b1,b03,node32_behavior,947,reset_ring4,reset,0,0.09157429118179372,0.3150101512173959,1.0035535821478396,0.08142439505952632,4.252891027415476e-05,0.0002291329103793891,0.0914508814995391,0.9986523544909605,0.002814057263942564,results/source_records/b1/run/datasets/b03/summary.json,/records/149
b1,b03,node32_behavior,947,reset_ring4,reset,256,0.10307586169483894,0.35457487423948625,1.0019299141810765,0.08142439505952632,8.778103900446365e-05,0.0006152272333219341,0.10304118116765461,0.9996635436598434,0.0075558096915815534,results/source_records/b1/run/datasets/b03/summary.json,/records/150
b1,b03,node32_behavior,947,reset_null,reset,0,0.10391395598704234,0.35745786908786914,,0.0,0.0,0.00027196392185349356,0.10391395598704234,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/151
b1,b03,node32_behavior,947,reset_null,reset,256,0.11778910387930137,0.4051875580573125,,0.0,0.0,0.0006937627335813944,0.11778910387930137,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/152
b1,b03,node32_behavior,953,ring4,general,0,0.026901334353941767,0.03655115566587371,,,,7.653644198910962e-05,0.026933417456475997,1.0011926212325424,,results/source_records/b1/run/datasets/b03/summary.json,/records/153
b1,b03,node32_behavior,953,ring8,general,0,0.03059107742842246,0.04156445246773521,,,,7.330913861969332e-05,0.030824582632089825,1.0076331147281008,,results/source_records/b1/run/datasets/b03/summary.json,/records/154
b1,b03,node32_behavior,953,long8,general,0,0.29133385759875174,0.3958386985466078,,,,0.000158476901404995,0.2911013909962005,0.9992020611525647,,results/source_records/b1/run/datasets/b03/summary.json,/records/155
b1,b03,node32_behavior,953,reset_iso,reset,0,0.08449906024788452,0.290671774827846,1.0015458613263213,0.07949845712158876,1.5687818892885038e-05,0.00012990167947085702,0.08444545736194804,0.9993656392653454,0.0016340151013519565,results/source_records/b1/run/datasets/b03/summary.json,/records/156
b1,b03,node32_behavior,953,reset_iso,reset,256,0.08792511982828217,0.3024572173638778,1.0014581873748174,0.07949845712158876,1.766888219803486e-05,0.0001595513389866712,0.08787599244564148,0.9994412588491589,0.002006974031491526,results/source_records/b1/run/datasets/b03/summary.json,/records/157
b1,b03,node32_behavior,953,reset_ring4,reset,0,0.10231411214457792,0.3519545007927386,0.9998823379953138,0.08142439505952632,1.1784837530574098e-05,0.0001542298808955704,0.1023247948418538,1.0001044107899875,0.0018941483173785783,results/source_records/b1/run/datasets/b03/summary.json,/records/158
b1,b03,node32_behavior,953,reset_ring4,reset,256,0.10693723158521264,0.3678577585225671,1.000650293344752,0.08142439505952632,1.1779589557038316e-05,0.0001650195388438119,0.10691664650889221,0.9998075031865397,0.002026659685014206,results/source_records/b1/run/datasets/b03/summary.json,/records/159
b1,b03,node32_behavior,953,reset_null,reset,0,0.10648810214334774,0.36631277977829074,,0.0,0.0,0.00018443467919011507,0.10648810214334774,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/160
b1,b03,node32_behavior,953,reset_null,reset,256,0.10962250779423217,0.37709495002847193,,0.0,0.0,0.00019587676748956346,0.10962250779423217,1.0,,results/source_records/b1/run/datasets/b03/summary.json,/records/161
t1,t01,fixed_behavior,971,ring4,general,0,0.016814190857543345,0.021952752001776005,,,,0.0047728210104704205,0.027516362220100492,1.6364963650781825,,results/source_records/t1/run/datasets/t01/summary.json,/records/0
t1,t01,fixed_behavior,971,ring8,general,0,0.013983056219272866,0.01825639830125245,,,,0.005243736919362473,0.02828507186640558,2.02281042304759,,results/source_records/t1/run/datasets/t01/summary.json,/records/1
t1,t01,fixed_behavior,971,long8,general,0,0.0732748884799994,0.09566832376222023,,,,0.04317197089747463,0.18929068907344893,2.583295491812538,,results/source_records/t1/run/datasets/t01/summary.json,/records/2
t1,t01,fixed_behavior,971,reset_iso,reset,0,0.0329226141547606,0.12023882546935935,0.33551834398044317,0.09484379274217003,0.07465559942508426,0.029458852123513943,0.10176139422113606,3.0909269155475427,0.31060390218258077,results/source_records/t1/run/datasets/t01/summary.json,/records/3
t1,t01,fixed_behavior,971,reset_iso,reset,256,0.03303142344056619,0.12063621495562321,0.3372166481050113,0.09484379274217003,0.0747450447364408,0.02948640083087641,0.1018343893458508,3.082954918036837,0.3108943661820262,results/source_records/t1/run/datasets/t01/summary.json,/records/4
t1,t01,fixed_behavior,971,reset_ring4,reset,0,0.03004812285569818,0.10974070840014777,0.32398077072583004,0.09549758686997867,0.06883656481275642,0.022624868648735696,0.0967455078065509,3.2196855780694653,0.23691560583137855,results/source_records/t1/run/datasets/t01/summary.json,/records/5
t1,t01,fixed_behavior,971,reset_ring4,reset,256,0.030118379920167037,0.1099972988055436,0.3232536365675853,0.09549758686997867,0.06883841153338989,0.022600726436925307,0.09685140791470603,3.2156911550828493,0.23666280141399298,results/source_records/t1/run/datasets/t01/summary.json,/records/6
t1,t01,fixed_behavior,971,reset_null,reset,0,0.044942033085029864,0.16413572892320563,,0.0,0.0,0.05110428753610128,0.044942033085029864,1.0,,results/source_records/t1/run/datasets/t01/summary.json,/records/7
t1,t01,fixed_behavior,971,reset_null,reset,256,0.04469749029150666,0.16324261824456973,,0.0,0.0,0.05103699066625896,0.04469749029150666,1.0,,results/source_records/t1/run/datasets/t01/summary.json,/records/8
t1,t01,fixed_behavior,977,ring4,general,0,0.019946874238892617,0.02604281033128479,,,,0.005252834514233575,0.034745980169891784,1.741926065896767,,results/source_records/t1/run/datasets/t01/summary.json,/records/9
t1,t01,fixed_behavior,977,ring8,general,0,0.015695174043032046,0.020491754037442612,,,,0.004491778351473443,0.030009046919277416,1.9119919815479898,,results/source_records/t1/run/datasets/t01/summary.json,/records/10
t1,t01,fixed_behavior,977,long8,general,0,0.07746814887015432,0.10114308054378987,,,,0.05256059067470631,0.18598490156230438,2.400791864460797,,results/source_records/t1/run/datasets/t01/summary.json,/records/11
t1,t01,fixed_behavior,977,reset_iso,reset,0,0.029633450458314153,0.10822625630404017,0.3138283276457304,0.09484379274217003,0.08089540814603148,0.0222843340419429,0.10262071645596112,3.463002615922817,0.2349582761048178,results/source_records/t1/run/datasets/t01/summary.json,/records/12
